"BOOK_ID","Senti_S1","Senti_S2","Senti_S3","Senti_E1","Senti_E2","Senti_E3","S_count","Avg_S_len","Flesch","W_count","Noun_Cnt","guten_genre"
"pg41790",112.865933293148,114.786706349206,118.236101221474,103.604252400549,102.527462121212,101.521526418787,3805,14.7130091984231,76.35,55983,250,"Detective and Mystery"
"pg41794",105.29793398841,104.541789143641,100.107974910394,109.337154342256,110.033244206774,113.024336564109,3251,23.6278068286681,61.03,76814,702,"Literary"
"pg41817",113.369314998727,109.888236930406,118.180601192649,124.694011544012,103.499228395062,106.179549114332,8979,16.7897315959461,73.61,150755,739,"Literary"
"pg41844",106.672524565382,113.240555740556,115.054502456018,118.68997281788,114.27388562731,103.61079039479,7818,13.0972115630596,76.35,102394,617,"Literary"
"pg41859",103.947802197802,112.835057384476,103.825925925926,102.022921108742,104.55753968254,106.937466772993,6128,16.4879242819843,73.81,101038,776,"Literary"
"pg41863",113.961322081575,116.466244725738,108.359295845998,113.599249482402,115.869976893711,100.894637769638,2161,18.5719574271171,69.86,40134,316,"Literary"
"pg41932",108.671708038797,97.7880641399663,121.472813238771,127.135166093929,107.243257700154,111.308854465481,11728,14.4207878581173,81.77,169127,445,"Literary"
"pg41963",107.732302908359,108.847519724143,114.717271925605,122.440561407097,103.501709643014,105.881553631554,4290,13.867365967366,78.18,59491,625,"Literary"
"pg42010",99.9242424242424,97.8953222703223,102.017525485267,111.916366674261,100.03281068525,115.573107448107,3055,15.8042553191489,74.53,48282,565,"Detective and Mystery"
"pg42095",107.325852946543,104.08855981417,112.270484770485,113.304197731281,121.134761904762,117.852564102564,1467,28.3940013633265,48.81,41654,674,"Literary"
"pg42115",105.162968975469,109.457219251337,108.638747165533,100.97645799893,115.759581105169,109.170634920635,6360,16.1075471698113,69.04,102444,378,"Western Stories"
"pg42117",109.807702460141,95.8916900093371,101.743512219703,103.106617647059,97.6850140056022,98.0771475256769,4899,17.5739946927944,66.61,86095,317,"Western Stories"
"pg42145",102.794841269841,113.105332605333,124.154491341991,110.734190645955,105.94770837628,114.376009134436,2550,17.1039215686275,71.68,43615,249,"Literary"
"pg42165",110.006575657566,102.445898330597,117.591071428571,120.579896907216,119.114831349206,114.036671276255,2873,16.9356073790463,73.81,48656,228,"Literary"
"pg42174",107.256680562236,110.398523045582,97.8922454357237,111.24858276644,120.152636054422,114.537603560233,2343,19.5975245411865,69.65,45917,249,"Literary"
"pg42320",113.552114060964,113.28801720766,120.481455176768,127.977777777778,98.8163515406162,98.8825508607199,4145,15.4617611580217,74.12,64089,264,"Literary"
"pg42423",107.424428745857,112.002687812873,107.218223905724,122.218484326918,127.864290867862,112.82591540404,4769,16.4464248270078,75.64,78433,334,"Western Stories"
"pg42462",114.434523809524,107.491225620258,109.73259032634,110.080014058107,117.326186190048,110.322128026295,4679,23.9010472323146,70.57,111833,503,"Literary"
"pg42491",121.211665997233,117.733717483717,117.520406081012,107.829861111111,123.37993025493,104.736375661376,2164,25.09426987061,41.71,54304,329,"Literary"
"pg42492",120.115079365079,120.881287726358,116.43540595689,124.178981169722,109.184391996892,123.60119047619,2508,23.0869218500797,44.75,57902,379,"Literary"
"pg42493",92.539933694997,98.8357366420747,99.8978758169935,117.762618155877,101.813131313131,112.233959311424,2765,20.9273056057866,51.14,57864,266,"Literary"
"pg42496",112.663067552602,111.45171957672,105.888404955478,110.590672348485,108.741919191919,108.743235930736,2817,15.5438409655662,76.86,43787,273,"Literary"
"pg42498",104.572420634921,103.819733394976,102.718839601956,106.227143227143,111.290208077245,106.734668889163,3329,13.5899669570442,79.5,45241,264,"Literary"
"pg42499",108.786107411107,113.002747252747,118.520042194093,124.223836427226,119.049719887955,115.604555990149,3106,14.975209272376,77.67,46513,239,"Literary"
"pg42519",106.006468797565,111.42417351687,110.431216931217,111.966907662784,103.630867950017,100.265873015873,5852,13.200956937799,80.21,77252,419,"Literary"
"pg42533",105.042316367559,102.598005214482,102.563074606553,113.161162314388,106.931897203326,107.07756494713,4654,11.509239363988,83.36,53564,249,"Literary"
"pg42534",102.962398373984,105.438683656769,107.549182654952,98.2025316455696,91.6159442409442,103.969547964113,5094,10.4807616804083,83.86,53389,199,"Literary"
"pg42536",99.0222111992945,111.524365274365,110.442713701642,106.951535907015,110.975591494459,102.648386853611,7893,12.4339287976688,86.13,98141,272,"Literary"
"pg42581",102.740844756151,104.038159837578,97.2337871468306,108.695949644226,112.595629944768,112.203909130992,2769,7.67280606717226,84.37,21246,426,"Literary"
"pg426",104.089740442833,108.274497354497,112.364450251645,105.087089381207,108.541666666667,106.273760961261,2717,18.5671696724328,-8.71,50447,322,"Literary"
"pg42714",114.704894044782,106.40028952529,110.775676937442,107.300130600764,111.724137931034,112.450396825397,5694,11.1382156656129,76.35,63421,282,"Detective and Mystery"
"pg42750",106.449752628324,109.477573352573,91.4401455026455,104.350081502859,105.762871387871,100.506286784377,2423,13.9286009079653,79.9,33749,139,"Literary"
"pg42751",107.069920819921,108.504398546567,112.391213724547,111.932282596076,109.562281468531,107.531244778613,2143,15.9822678488101,77.16,34250,200,"Literary"
"pg42752",109.87365444262,112.077097505669,115.891818181818,99.8174918115394,109.95101010101,98.6487256874581,2365,14.0245243128964,78.38,33168,197,"Literary"
"pg42763",119.835027910686,110.431984316853,115.464602552515,109.176286676287,112.263805638806,107.70610698825,5597,13.9982133285689,78.48,78348,723,"Literary"
"pg42772",99.4468838040267,108.654990767894,111.472751322751,111.601024531025,108.082396126211,112.349210858586,5329,14.7522987427285,73.21,78615,506,"Literary"
"pg42807",106.51783625731,113.891486291486,122.623360938578,118.106854918782,125.953428008306,109.986572069905,3703,17.0288954901431,69.86,63058,531,"Detective and Mystery"
"pg42905",101.008098006645,108.752182539683,109.944730322089,112.998201123201,113.550791674079,119.461089192102,2906,15.5664143152099,77.77,45236,297,"Detective and Mystery"
"pg42906",105.922308565751,100.553878828527,107.424874667143,109.696183953033,114.727947845805,104.365066925412,2714,16.3647752394989,76.05,44414,216,"Detective and Mystery"
"pg42907",114.324254449254,115.251959011453,118.69332421964,109.524239241151,116.758028792913,104.382653061224,2469,16.8286755771567,76.25,41550,164,"Detective and Mystery"
"pg42926",108.451702476932,109.93096047943,106.87681616629,110.810781625782,108.282378651944,104.4751325539,6904,15.5747392815759,75.54,107528,501,"Literary"
"pg43037",117.546296296296,121.089277637785,111.389648767308,107.479120206393,107.206833964646,118.300765592432,7711,13.5717805732071,75.64,104652,661,"Literary"
"pg43080",117.062810097057,109.054440877475,105.833935950413,111.500220458554,106.902901785714,118.622023809524,560,23.9071428571429,59.98,13388,192,"Literary"
"pg43162",110.64560564663,114.644167869168,111.142395142395,120.495419419762,114.401659451659,117.330420466059,7063,17.4693473028458,67.32,123386,483,"Literary"
"pg43190",96.3728648612369,108.308080808081,111.676011264721,104.301818181818,111.608796296296,111.903865847414,8933,16.6998768610769,74.93,149180,547,"Christmas Stories"
"pg43449",114.132057757058,108.791258969341,108.974562474562,96.8611111111111,111.693121693122,106.038665341944,2887,14.4575684101143,79.5,41739,258,"Literary"
"pg43489",104.712031917477,114.982563732564,116.104461604462,114.639819245082,107.303732197754,112.241175076996,9168,16.068390052356,70.67,147315,735,"Literary"
"pg43498",117.610876910446,115.548899129544,117.069444444444,114.074786324786,115.094017094017,115.309206523062,2953,23.5184558076532,69.86,69450,512,"Literary"
"pg43499",114.050127713921,107.928876678877,128.786458333333,112.342079525413,110.832638888889,114.938355295498,2419,26.1496486151302,69.55,63256,424,"Literary"
"pg43716",109.665909090909,98.3803428372394,112.674014581909,111.210205503309,102.598313492063,117.070840681952,5512,17.2438316400581,62.04,95048,447,"Sea and Adventure"
"pg43743",113.402432712215,116.803315412186,119.162669716647,112.67578125,120.821917808219,116.276169950739,1639,28.6449054301403,54.8,46949,488,"Literary"
"pg43925",111.606938307969,102.54000981836,116.088823657317,96.1356065059769,100.30884502924,97.2742248062015,5501,17.6642428649336,61.84,97171,351,"Western Stories"
"pg4397",106.546669223884,107.170819490587,104.488859180036,98.5946712018141,110.286946878719,97.3536405723906,4684,17.883219470538,75.24,83765,612,"Literary"
"pg44018",98.0527513227513,102.931469591582,104.220033670034,109.448068598069,114.531478509007,112.897675736961,1994,26.203109327984,62.35,52249,249,"Literary"
"pg44264",108.088702147526,125.814817001181,131.576789635485,111.709401709402,120.156986531987,105.893939393939,945,28.4899470899471,52.67,26923,582,"Literary"
"pg44326",109.227950234048,102.562832154296,107.800608828006,112.58177008177,120.952015191599,110.347736612981,4398,10.0907230559345,78.08,44379,458,"Literary"
"pg44375",107.550834701697,107.610616896331,105.143446368446,102.884126984127,112.711828958664,116.216932841933,4146,18.0834539315002,57.84,74974,338,"Sea and Adventure"
"pg44421",111.256439053609,107.713203463203,116.20253164557,99.3617424242424,106.418495297806,104.456823027719,6262,18.671510699457,51.35,116921,462,"Literary"
"pg44454",115.234696969697,107.108964719491,104.445713017142,101.852175602176,87.7166666666667,107.157534246575,4853,20.8363898619411,61.23,101119,476,"Sea and Adventure"
"pg44581",112.64021517698,103.815280572323,107.985948477752,110.19852292769,101.315336463224,105.589621349115,1914,20.3333333333333,76.15,38918,296,"Ghost and Horror"
"pg44633",104.214948731078,108.12967732499,112.429158696601,111.335891812865,124.817284817285,108.131831040247,8538,18.0128835792926,64.04,153794,724,"Literary"
"pg44796",107.634115545701,112.534394828915,105.875998414731,123.18967847489,120.216994116994,108.770825602968,1901,14.3229879011047,79.3,27228,335,"Christmas Stories"
"pg44803",113.858187491521,102.623737373737,102.251915708812,110.833650045607,118.886863136863,108.711035203223,4610,14.6945770065076,73.71,67742,209,"Literary"
"pg44819",107.934413580247,112.887625898232,105.124444444444,123.366548366548,106.978835978836,97.9537050701823,4707,15.9094964945825,73.51,74886,305,"Literary"
"pg44828",112.159206349206,119.713125187182,109.163860830527,102.862984126984,122.196629366441,115.013854763855,9265,13.2280626011873,81.06,122558,486,"Literary"
"pg44841",107.261016346837,97.2918282697694,104.780173248161,118.940035273369,105.744498556999,109.033746556474,5932,12.3196223870533,77.98,73080,373,"Detective and Mystery"
"pg44872",108.670470943198,111.082615670382,103.384301847844,118.205358179496,110.860805860806,101.659381383407,4578,14.3313674093491,75.95,65609,294,"Detective and Mystery"
"pg44878",115.504042380755,102.120900286155,114.06308356676,116.220995670996,106.464060710195,121.305383022774,6797,13.460497278211,81.33,91491,902,"Literary"
"pg44984",120.497683780394,109.395152792413,113.733502459309,111.679029304029,105.850317460317,118.871101121101,5088,12.5406839622642,77.06,63807,293,"Detective and Mystery"
"pg45042",112.465414398583,109.072712418301,109.849772643377,115.23686036186,108.751794258373,114.672161172161,1129,16.977856510186,70.47,19168,176,"Literary"
"pg45047",106.554681625104,107.919745459219,102.321982281285,102.198099415205,105.214002267574,109.018005952381,4383,17.0182523385809,72.19,74591,598,"Western Stories"
"pg45104",105.523342670401,110.577190693629,104.546916707631,116.44574829932,121.461968016763,113.655151135414,630,21.1444444444444,71.18,13321,133,"Literary"
"pg45401",106.449260042283,102.968095238095,112.436258472341,110.620535714286,104.894518626913,114.360759493671,3318,19.0316455696203,52.77,63147,340,"Western Stories"
"pg45402",109.557590349725,105.362948035362,106.522702104097,92.2223639455782,98.9460784313726,111.190886699507,4512,18.8098404255319,58.59,84870,349,"Literary"
"pg45403",111.77733065057,107.421996626222,99.2539456428345,93.9720695970696,94.8738450604122,108.185846560847,3476,16.9649021864212,63.36,58970,221,"Literary"
"pg45618",105.019632414369,103.55467372134,112.674714956405,115.137212643678,113.813676633444,103.820148489503,1983,12.1896116994453,80.24,24172,109,"Western Stories"
"pg45622",116.282450674974,119.284007509814,115.495418116742,128.129644660895,125.117884117884,124.944074675325,5204,13.5933897002306,76.15,70740,465,"Detective and Mystery"
"pg45636",100.566186556927,108.744047619048,116.445816186557,112.962837702421,104.944160997732,105.738549882385,6100,13.1319672131148,76.05,80105,406,"Detective and Mystery"
"pg45816",99.1787643698021,106.19311299081,100.694176319176,135.94828221424,127.387475949976,128.244752209596,2572,21.994167962675,56.93,56569,533,"Literary"
"pg45817",112.54663022163,112.626347708895,113.489926739927,102.581324710954,107.483435270133,106.082921365329,2518,24.109610802224,66,60708,317,"Literary"
"pg45818",112.319668671521,106.00454788657,118.553391053391,97.4764220453876,107.380952380952,104.792152820724,623,23.7784911717496,59.26,14814,115,"Literary"
"pg45872",120.272996844425,115.506210645415,121.032451847669,108.662196679438,128.12880675526,123.874356388561,1422,18.2383966244726,71.28,25935,140,"Literary"
"pg45912",118.515104460757,113.658607223123,109.174197795332,118.492696809363,105.452741702742,115.257215007215,4824,13.5049751243781,73.81,65148,239,"Detective and Mystery"
"pg46008",114.5132996633,120.423232323232,116.069019274376,104.783877738423,119.659656264134,109.043073593074,4656,13.349441580756,74.22,62155,273,"Detective and Mystery"
"pg46064",113.666534391534,117.76582849385,121.918628246753,99.9215007215007,108.881795825458,106.720726169256,5114,13.4491591709034,76.15,68779,269,"Detective and Mystery"
"pg46217",116.491008991009,121.153125,117.189606084466,95.9455467372134,97.0796519410977,109.41230486685,2437,26.1267952400492,63.66,63671,308,"Literary"
"pg4632",124.454264870932,103.734528268236,116.520452336779,129.615651932166,112.516030625254,116.761937557392,5359,14.6064564284381,76.15,78276,297,"Literary"
"pg4634",116.62380795533,111.444864012799,113.252697038411,114.23359180502,108.885566789048,110.121079800958,4397,8.79281328178303,90.6,38662,201,"Literary"
"pg46402",108.644154309048,115.975664938628,106.002473363775,103.962868480726,106.908078480659,103.090162710852,2081,17.8390197020663,75.03,37123,203,"Detective and Mystery"
"pg46457",105.627323013687,101.142829916415,107.263219686297,101.16604596384,97.11796999297,102.245583717358,5111,12.6638622578752,87.25,64725,418,"Western Stories"
"pg46505",115.388366422849,114.502024210358,108.612456281948,113.277225015128,117.028414294039,122.492188084025,9783,14.0537667382194,64.24,137488,795,"Literary"
"pg4653",111.46500047201,112.994690364409,113.711617600507,123.159222534223,105.331552855746,121.750858000858,11551,18.7009782702796,60.48,216015,1363,"Love and Romance"
"pg46566",107.668163780664,106.170507596978,104.139030612245,106.545236313755,87.6572486772487,109.855952380952,5253,16.4073862554731,73.71,86188,375,"Detective and Mystery"
"pg46623",114.314784053156,106.372131642512,107.104978354978,122.996610449735,107.631909371493,105.378584229391,3008,23.3889627659574,61.03,70354,520,"Detective and Mystery"
"pg4676",113.683065595716,112.303196053196,112.707194493959,119.671479939143,114.630737007603,117.102272727273,4007,20.4933865734964,64.38,82117,495,"Literary"
"pg47211",108.703259042545,104.145546737213,107.978857452072,115.009259259259,118.322546897547,105.89936686285,7165,19.8096301465457,69.25,141936,235,"Literary"
"pg47282",103.351098191214,100.074968434343,105.93898828173,116.308871851041,108.881968641115,95.5645185185185,8212,16.2300292255236,80.45,133281,271,"Literary"
"pg4733",106.242944147356,109.485600471516,107.972520278076,106.202314146759,108.752592893218,111.20083041958,5926,14.0703678704016,78.08,83381,378,"Literary"
"pg47338",110.351053047482,113.853862973761,119.160940325497,129.371461612116,119.584369972301,117.798611111111,1789,25.078814980436,45.36,44866,480,"Literary"
"pg4745",106.854977375566,112.659214092141,101.02612189941,125.586955561445,108.2962529274,98.6529117707689,6446,11.3192677629538,80.62,72964,267,"Detective and Mystery"
"pg47455",111.405055105713,118.60516061442,110.475124378109,107.374540553786,118.384282384282,112.135990860991,2387,20.1901968998743,67.69,48194,869,"Literary"
"pg4763",115.625086580087,110.491096025187,110.892008892009,105.687039568619,103.507408910534,100.8642442948,434,18.7972350230415,72.6,8158,255,"Literary"
"pg4765",113.219983719984,104.034005731922,111.104956268222,108.54580026455,105.035785147392,102.716176470588,2305,5.62299349240781,86.81,12961,214,"Literary"
"pg47697",113.197720984418,105.220856850604,106.016292735043,134.191568462402,128.859599537286,107.401068134764,3044,12.9316688567674,80.51,39364,320,"Literary"
"pg47744",119.370958259847,110.321104242979,113.685618561856,91.8926846100759,99.8497420088329,97.7757252326218,6727,16.5385758882117,67.59,111255,606,"Literary"
"pg47771",107.517584380389,115.379712301587,111.211287477954,107.972777972778,104.889646869984,102.936866513674,1860,23.2532258064516,62.04,43251,373,"Literary"
"pg47772",109.512885678616,118.331749745353,112.779736136879,113.097940984454,116.285714285714,104.433029590437,1801,21.3137146029983,59.2,38386,347,"Literary"
"pg47773",113.80176366843,118.210960914086,112.337559851764,115.399677579365,113.555434078393,108.396298995789,1646,23.5206561360875,59.3,38715,367,"Literary"
"pg4790",111.564948764316,103.613294600137,108.013211382114,103.173798798799,111.097608024691,116.939948939949,6906,11.0115841297423,81.53,76046,448,"Literary"
"pg4794",112.136268702058,115.253856176186,115.605590260654,128.524756493506,123.463188431938,120.104341736695,5408,18.0906065088757,70.77,97834,355,"Literary"
"pg4795",115.574905590863,116.85193452381,105.484444601292,116.351074851075,115.48023843082,104.314444444444,1410,27.9049645390071,52.7,39346,166,"Literary"
"pg47997",103.208800669028,115.212752525253,108.654382914214,95.7254238816739,106.003968253968,109.299367436744,389,16.6426735218509,76.76,6474,91,"Literary"
"pg48297",109.731512605042,110.622511883541,112.786942928247,115.213001867414,103.833099906629,104.058093322799,2178,21.2295684113866,76.9,46238,148,"Sea and Adventure"
"pg48482",98.3171808629555,102.613903586126,100.515621860559,111.09026547947,102.510822510823,97.8391053391053,2955,18.1302876480541,74.53,53575,327,"Literary"
"pg48483",109.20653998779,110.431466450216,102.468081435473,120.846280744718,115.705483405483,109.431585698252,3094,17.8926955397544,74.83,55360,256,"Literary"
"pg48989",109.110486586293,106.57064221671,101.759349858665,109.022787397787,102.246632996633,104.478021978022,1245,21.0160642570281,75.98,26165,63,"Literary"
"pg4903",112.653590395858,116.00974025974,114.325127299265,111.626884226884,114.169413919414,111.716395684419,6840,13.0571637426901,78.48,89311,890,"Literary"
"pg4918",112.831290642979,112.100529100529,110.416779849364,117.90038558891,109.259675405743,109.125695732839,4722,18.1836086404066,71.18,85863,850,"Love and Romance"
"pg4923",107.833942877046,116.517989417989,114.433421516755,103.717868338558,96.8588263588263,95.9252136752137,4608,22.6759982638889,71.92,104491,223,"Literary"
"pg4929",105.839371980676,115.00818452381,109.188978292239,104.037157287157,105.724345099345,99.7532163285175,5715,13.1597550306212,74.73,75208,332,"Sea and Adventure"
"pg49537",89.7106866002215,101.251506931887,108.495509120509,123.05178186358,92.2741156462585,106.597237573301,7920,13.7199494949495,74.53,108662,453,"Literary"
"pg4955",111.419642857143,116.201530612245,112.395451770452,101.848899958489,103.378826530612,101.269763966193,3589,16.0365004179437,74.22,57555,515,"Literary"
"pg49680",115.452008928571,122.39117739899,119.620815837279,134.383684730907,131.149073909348,107.762096774194,7235,13.0276434001382,73.31,94255,410,"Literary"
"pg49718",116.178654100529,109.473360364205,124.219892069382,113.169572993517,98.6362781954887,101.914710485133,5440,29.2770220588235,62.95,159267,1188,"Literary"
"pg50042",119.509965343299,120.112104345871,109.288146441372,110.574558461882,109.486411736412,108.837075354025,6387,25.2954438703617,63.26,161562,523,"Literary"
"pg502",99.3272486772487,100.832855230446,100.634982301649,122.100041771094,104.973359370099,103.354816017316,8548,12.4315629386991,82.04,106265,438,"Western Stories"
"pg50209",115.980542754736,113.945378151261,113.51911976912,99.9930188124632,105.387488328665,104.74009078123,5247,12.210405946255,77.06,64068,224,"Detective and Mystery"
"pg50440",112.732157888408,112.188045089831,99.6453319679126,110.716637272193,113.709107626791,120.276233441964,11705,12.7365228534814,82.27,149081,492,"Literary"
"pg50688",114.030944364278,111.854581854582,118.39641955267,116.053531971501,119.703733766234,122.374895337858,5893,33.1730867130494,52.91,195489,728,"Literary"
"pg5094",113.116553932179,106.596528471528,100.816281866282,104.607598978289,103.511574074074,99.1561059907834,6501,13.3728657129672,79.09,86937,380,"Detective and Mystery"
"pg51251",112.056846433352,116.375032795487,116.474430967356,97.9504157218443,107.266355140187,118.207351290685,5618,30.1144535421858,57.17,169183,522,"Literary"
"pg51455",114.151062252964,109.97627815447,116.731027635731,123.014186507937,115.928849902534,106.062312312312,5998,24.8421140380127,61.63,149003,545,"Literary"
"pg515",102.103839987173,94.4458135779564,102.316628264209,108.090485902986,115.690338761767,115.062988911673,3484,17.038748564868,83.59,59363,438,"Literary"
"pg5151",118.695025267942,102.89553700268,103.540829210472,100.472541507024,98.9636397194537,105.729043683589,5945,12.5399495374264,78.99,74550,371,"Detective and Mystery"
"pg51628",114.269143554858,118.340277777778,110.216712090499,113.518555779119,112.963100391672,104.410675470802,1853,32.2941176470588,45.87,59841,357,"Literary"
"pg51629",114.311537140109,112.081979348213,109.783283031522,105.008451865595,112.703615828616,109.402627084589,2227,26.1665918275707,63.26,58273,229,"Literary"
"pg51630",115.280084902178,104.752535273369,105.461350859788,119.124763794407,113.680555555556,117.078002842928,1969,31.0761808024378,53.21,61189,315,"Literary"
"pg5165",109.216038359788,111.9356609574,118.626452299133,116.117523056653,111.370293847567,120.005813765523,8140,15.7968058968059,69.35,128586,577,"Love and Romance"
"pg51715",97.7799603174603,106.0955664186,104.576247165533,112.658415841584,109.839285714286,103.174903799904,7172,23.0559118795315,66.81,165357,610,"Literary"
"pg5176",107.535621285621,119.109581732821,106.350677461067,115.492498369211,102.396284271284,114.489887352791,4518,15.4637007525454,68.7,69865,475,"Literary"
"pg5179",119.695265462507,111.422748447205,121.638468013468,113.166666666667,106.504444444444,95.8260582010582,7962,21.433057020849,67.22,170650,564,"Detective and Mystery"
"pg51936",96.1593829450972,104.604275197496,111.389914392723,110.987280209502,111.14585730725,113.910689033189,2717,20.3993375046007,68.03,55425,389,"Literary"
"pg51937",115.919977617739,109.281024531025,96.6086691086691,107.051126584259,111.144407954753,101.135112647209,3037,17.8570958182417,70.36,54232,354,"Literary"
"pg51938",96.1593829450972,104.604275197496,111.389914392723,107.051126584259,111.144407954753,101.135112647209,5754,19.057525199861,69.25,109657,590,"Literary"
"pg51972",108.376082251082,110.586082499876,114.382205513784,111.576994434137,115.33158970659,121.019157088123,5869,20.51184188107,69.15,120384,719,"Literary"
"pg51988",120.421015438139,107.610863095238,107.778404344194,100.592105263158,108.424204162841,97.2159090909091,4448,18.097571942446,71.38,80498,383,"Literary"
"pg5234",106.728106185003,118.928900149695,110.380476390893,111.796324590442,112.536915204678,108.292383156966,1261,32.0919904837431,44.34,40468,508,"Literary"
"pg5235",113.245365745366,110.815295815296,113.685232426304,96.7390147115757,114.139317889318,111.391822702064,1229,30.0691619202604,41.2,36955,359,"Literary"
"pg5236",108.50123539982,112.35492898914,114.663908246225,108.621693121693,116.77261861298,113.729411721836,566,32.2420494699647,43.02,18249,287,"Literary"
"pg5237",117.498813232458,114.312083973374,99.53170995671,114.935274673647,113.500050231063,99.5826074332172,626,36.1277955271566,37.44,22616,254,"Literary"
"pg5238",109.700980577269,109.677885557515,104.872212552625,113.25138220082,106.892070536301,109.710464432687,1213,28.6257213520198,45.77,34723,304,"Literary"
"pg5239",101.586977017357,107.179603342394,116.547577279536,119.5143728223,115.994470567746,109.888662131519,1348,27.1083086053412,46.58,36542,415,"Literary"
"pg5240",108.088259441708,114.787426115551,112.971544596545,119.5143728223,115.994470567746,109.888662131519,6248,30.3578745198464,43.63,189676,1522,"Literary"
"pg525",115.228796057743,107.667105020303,112.53171741453,113.542042042042,98.2257834757835,106.11004501303,871,15.4156142365098,85.12,13427,116,"Sea and Adventure"
"pg53356",113.894060995185,114.6259553204,112.054072470739,112.678661616162,105.903100775194,112.418285296575,2050,23.3439024390244,52.5,47855,393,"Literary"
"pg53604",104.905634098672,111.440456864564,113.535304117496,128.282102903071,108.933523809524,122.210272366522,7075,11.3192932862191,86.23,80084,373,"Literary"
"pg53668",108.201188716433,104.589704383282,101.550280681378,123.265317743259,113.411778939218,116.068550497122,2560,24.396484375,57.47,62455,436,"Literary"
"pg537",108.352237193701,106.904285914703,104.186170212766,110.187488807489,114.445461945462,102.661102484472,4109,18.3562910683865,73.31,75426,631,"Detective and Mystery"
"pg547",104.846764346764,113.823554421769,117.481189445475,105.203601953602,109.424678330928,108.176170572722,7671,15.5460826489376,66.57,119254,419,"Detective and Mystery"
"pg5622",112.778925619835,122.957112332112,116.091836734694,114.312925170068,96.5090702947846,102.911928811929,3946,20.3580841358338,60.08,80333,405,"Literary"
"pg5662",117.664176101676,111.976118326118,104.113011731067,116.587729596204,107.551106301106,108.781974676341,514,13.5272373540856,87.15,6953,68,"Christmas Stories"
"pg5663",101.736734693878,115.087018645842,103.169247136084,101.509584641938,101.708268583269,105.458614302364,1642,12.2186358099878,75.3,20063,255,"Literary"
"pg5705",113.696488696489,106.166056166056,107.349993875856,102.012113320707,104.975858421881,111.077273702274,3425,17.7407299270073,73.41,60762,620,"Literary"
"pg5848",106.844490767758,107.949889520202,114.083863636364,110.263686245168,103.842733134921,108.451137884873,2015,11.3538461538462,78.99,22878,216,"Literary"
"pg5869",101.485280036682,108.648589065256,118.045514092389,96.6768440709617,100.696587473373,115.787233234602,2121,16.5978312116926,76.66,35204,325,"Literary"
"pg587",110.487680128091,112.23214008214,100.229591836735,97.8319922707678,99.5015072446579,114.112854737855,4746,16.5419300463548,85.12,78508,590,"Humorous and Wit and Satire"
"pg6005",104.763147346481,108.70977856163,91.0148308481642,104.053273208273,94.6502442002442,99.3637955182073,6755,14.3567727609178,77.47,96980,580,"Literary"
"pg6028",102.949829931973,111.453868582735,112.783446712018,115.201612903226,107.915706227395,111.961377164502,7513,17.7622787168907,73.81,133448,419,"Literary"
"pg6057",108.65179298613,111.171887796888,101.180534220857,113.966306841307,114.842731829574,100.228458049887,5182,13.7450791200309,77.47,71227,329,"Literary"
"pg6060",109.029914529915,111.591761148904,113.262287427007,117.251338383838,119.889780631354,110.567759018759,6393,23.0244016893477,58.25,147195,1241,"Literary"
"pg6102",107.192913455109,118.188371813372,110.971027893358,108.231127722407,111.866672341391,112.476448740653,7071,18.3555366991939,71.68,129792,454,"Literary"
"pg6105",111.525773609107,103.701282487799,114.153192640693,113.606176529564,106.888422035481,114.082232582233,2988,22.7014725568942,73.31,67832,128,"Love and Romance"
"pg6113",107.844367831481,105.323993418506,111.974061169183,116.592281404781,113.467261904762,130.587636932707,6841,16.1482239438679,74.12,110470,324,"Love and Romance"
"pg620",106.724330357143,113.083272483875,112.984182484182,118.725523281975,114.412452253629,107.816568462402,4712,13.4081069609508,68.64,63179,607,"Literary"
"pg6292",114.330081569665,112.192562592047,107.356721981722,109.933982683983,110.695852534562,110.555847338936,1520,15.4605263157895,76.76,23500,212,"Literary"
"pg6293",111.681933421517,109.743875602309,108.421266233766,108.978680533559,113.841020481866,107.793569808876,1100,16.5154545454545,76.66,18167,173,"Literary"
"pg6294",102.205555555556,108.064467863648,110.299267303578,118.067563388992,105.300865800866,104.619284824764,2823,15.5522493800921,84.51,43904,264,"Literary"
"pg6295",113.905468580126,112.493179563492,106.922803932179,117.578210678211,104.933113334753,104.219024219024,4953,15.3757318796689,76.45,76156,418,"Literary"
"pg6296",121.008983549306,102.62153555257,115.215890431408,119.782216625967,110.049412637441,105.712301587302,2315,12.3611231101512,87.55,28616,195,"Literary"
"pg6297",107.377102064602,114.065406044573,100.960541023921,101.662747403488,109.308390022676,116.033811867145,619,14.1195476575121,78.89,8740,71,"Literary"
"pg6298",109.667207792208,121.544937794938,108.449724878296,111.580782312925,118.978029139319,103.542505030181,2289,13.8789864569681,86.33,31769,168,"Literary"
"pg6299",121.146762356001,103.255068848289,114.761600758792,110.967484008529,119.879858616561,102.902432712215,5079,13.376648946643,86.94,67940,325,"Literary"
"pg6311",103.963541666667,112.683943089431,103.731878306878,111.483893557423,116.200183654729,109.731502050581,6468,22.5709647495362,70.77,145989,390,"Literary"
"pg6376",116.627328715241,120.134103641457,127.719651240778,117.647562582345,133.046045171045,130.505062944718,12598,15.3791077948881,72.9,193746,966,"Literary"
